index,ID,satellite,time,score_scenario,selected
0,0064,0,2026-06-13 10:33:50,0.2024128686327078,0
1,0064,0,2026-06-13 10:34:00,0.2024128686327078,0
2,0064,0,2026-06-13 10:34:10,0.2024128686327078,0
3,0064,0,2026-06-13 10:34:20,0.2024128686327078,0
4,0064,0,2026-06-13 10:34:30,0.2024128686327078,0
5,0064,0,2026-06-13 10:34:40,0.2024128686327078,0
6,0064,0,2026-06-13 10:34:50,0.2024128686327078,0
7,0064,0,2026-06-13 10:35:00,0.2024128686327078,0
8,0064,0,2026-06-13 10:35:10,0.2024128686327078,1
9,0064,0,2026-06-13 10:35:20,0.2024128686327078,1
10,0201,0,2026-06-13 10:38:30,0.2587131367292225,0
11,0201,0,2026-06-13 10:38:40,0.2587131367292225,1
12,0243,0,2026-06-13 10:38:40,0.9638069705093834,0
13,0201,0,2026-06-13 10:38:50,0.2587131367292225,0
14,0243,0,2026-06-13 10:38:50,0.9638069705093834,0
15,0201,0,2026-06-13 10:39:00,0.2587131367292225,0
16,0243,0,2026-06-13 10:39:00,0.9638069705093834,0
17,0201,0,2026-06-13 10:39:10,0.2587131367292225,0
18,0243,0,2026-06-13 10:39:10,0.9638069705093834,0
19,0201,0,2026-06-13 10:39:20,0.2587131367292225,0
20,0243,0,2026-06-13 10:39:20,0.9638069705093834,0
21,0201,0,2026-06-13 10:39:30,0.2587131367292225,0
22,0243,0,2026-06-13 10:39:30,0.9638069705093834,0
23,0201,0,2026-06-13 10:39:40,0.2587131367292225,0
24,0243,0,2026-06-13 10:39:40,0.9638069705093834,0
25,0201,0,2026-06-13 10:39:50,0.2587131367292225,0
26,0243,0,2026-06-13 10:39:50,0.9638069705093834,0
27,0201,0,2026-06-13 10:40:00,0.2587131367292225,1
28,0243,0,2026-06-13 10:40:00,0.9638069705093834,0
29,0201,0,2026-06-13 10:40:10,0.2587131367292225,0
30,0243,0,2026-06-13 10:40:10,0.9638069705093834,0
31,0201,0,2026-06-13 10:40:20,0.2587131367292225,0
32,0243,0,2026-06-13 10:40:20,0.9638069705093834,0
33,0243,0,2026-06-13 10:40:30,0.9638069705093834,1
34,0111,0,2026-06-13 12:30:00,0.8605898123324397,0
35,0111,0,2026-06-13 12:30:10,0.8605898123324397,1
36,0111,0,2026-06-13 12:30:20,0.8605898123324397,1
37,0136,0,2026-06-13 12:34:00,0.2587131367292225,0
38,0136,0,2026-06-13 12:34:10,0.2587131367292225,0
39,0136,0,2026-06-13 12:34:20,0.2587131367292225,0
40,0136,0,2026-06-13 12:34:30,0.2587131367292225,0
41,0136,0,2026-06-13 12:34:40,0.2587131367292225,0
42,0136,0,2026-06-13 12:34:50,0.2587131367292225,0
43,0136,0,2026-06-13 12:35:00,0.2587131367292225,0
44,0136,0,2026-06-13 12:35:10,0.2587131367292225,0
45,0136,0,2026-06-13 12:35:20,0.2587131367292225,0
46,0136,0,2026-06-13 12:35:30,0.2587131367292225,1
47,0136,0,2026-06-13 12:35:40,0.2587131367292225,0
48,0136,0,2026-06-13 12:35:50,0.2587131367292225,1
49,0055,0,2026-06-13 14:12:30,0.8605898123324397,0
50,0055,0,2026-06-13 14:12:40,0.8605898123324397,0
51,0055,0,2026-06-13 14:12:50,0.8605898123324397,0
52,0055,0,2026-06-13 14:13:00,0.8605898123324397,0
53,0055,0,2026-06-13 14:13:00,0.8605898123324397,0
54,0055,0,2026-06-13 14:13:10,0.8605898123324397,0
55,0055,0,2026-06-13 14:13:10,0.8605898123324397,0
56,0055,0,2026-06-13 14:13:20,0.8605898123324397,0
57,0055,0,2026-06-13 14:13:20,0.8605898123324397,1
58,0055,0,2026-06-13 14:13:30,0.8605898123324397,0
59,0055,0,2026-06-13 14:13:40,0.8605898123324397,0
60,0055,0,2026-06-13 14:13:50,0.8605898123324397,1
61,0039,0,2026-06-13 14:15:40,0.8605898123324397,1
62,0023,0,2026-06-13 14:15:50,0.4892761394101877,0
63,0039,0,2026-06-13 14:15:50,0.8605898123324397,1
64,0023,0,2026-06-13 14:16:00,0.4892761394101877,0
65,0039,0,2026-06-13 14:16:00,0.8605898123324397,0
66,0023,0,2026-06-13 14:16:10,0.4892761394101877,0
67,0039,0,2026-06-13 14:16:10,0.8605898123324397,0
68,0023,0,2026-06-13 14:16:20,0.4892761394101877,0
69,0039,0,2026-06-13 14:16:20,0.8605898123324397,0
70,0023,0,2026-06-13 14:16:30,0.4892761394101877,0
71,0039,0,2026-06-13 14:16:30,0.8605898123324397,0
72,0023,0,2026-06-13 14:16:40,0.4892761394101877,0
73,0039,0,2026-06-13 14:16:40,0.8605898123324397,0
74,0023,0,2026-06-13 14:16:50,0.4892761394101877,0
75,0039,0,2026-06-13 14:16:50,0.8605898123324397,0
76,0023,0,2026-06-13 14:17:00,0.4892761394101877,0
77,0039,0,2026-06-13 14:17:00,0.8605898123324397,0
78,0023,0,2026-06-13 14:17:10,0.4892761394101877,0
79,0039,0,2026-06-13 14:17:10,0.8605898123324397,0
80,0023,0,2026-06-13 14:17:20,0.4892761394101877,0
81,0039,0,2026-06-13 14:17:20,0.8605898123324397,0
82,0023,0,2026-06-13 14:17:30,0.4892761394101877,1
83,0160,0,2026-06-13 15:32:40,0.3646112600536193,0
84,0160,0,2026-06-13 15:32:50,0.3646112600536193,0
85,0160,0,2026-06-13 15:33:00,0.3646112600536193,0
86,0160,0,2026-06-13 15:33:10,0.3646112600536193,0
87,0160,0,2026-06-13 15:33:20,0.3646112600536193,0
88,0160,0,2026-06-13 15:33:30,0.3646112600536193,0
89,0160,0,2026-06-13 15:33:40,0.3646112600536193,0
90,0160,0,2026-06-13 15:33:50,0.3646112600536193,0
91,0160,0,2026-06-13 15:34:00,0.3646112600536193,1
92,0160,0,2026-06-13 15:34:10,0.3646112600536193,1
93,0235,0,2026-06-13 15:34:10,0.7640750670241286,0
94,0160,0,2026-06-13 15:34:20,0.3646112600536193,0
95,0235,0,2026-06-13 15:34:20,0.7640750670241286,0
96,0235,0,2026-06-13 15:34:30,0.7640750670241286,0
97,0235,0,2026-06-13 15:34:40,0.7640750670241286,0
98,008,0,2026-06-13 15:34:50,0.9638069705093834,1
99,0235,0,2026-06-13 15:34:50,0.7640750670241286,0
100,008,0,2026-06-13 15:35:00,0.9638069705093834,0
101,0235,0,2026-06-13 15:35:00,0.7640750670241286,0
102,008,0,2026-06-13 15:35:10,0.9638069705093834,0
103,0235,0,2026-06-13 15:35:10,0.7640750670241286,0
104,008,0,2026-06-13 15:35:20,0.9638069705093834,0
105,0235,0,2026-06-13 15:35:20,0.7640750670241286,1
106,008,0,2026-06-13 15:35:30,0.9638069705093834,0
107,0235,0,2026-06-13 15:35:30,0.7640750670241286,0
